default_form	name	form	type1	type2	ability1	ability2	abilityh	base stat total	hp	attack	defense	special attack	special defense	speed	group1	group2	catch_rate	egg_cycles	base_happiness	category	percentage_male	exp_group	height_m	weight_kg	name_romaji	name_katakana	natdex	is_legendary	is_mythical	is_ub	generation	subgeneration
y	Flygon		Ground	Dragon	Levitate	Levitate	Levitate	520	80	100	80	80	80	100	Bug	Dragon	45	20	70	Mystic	0.5	Medium Slow	2	82	Flygon	フライゴン	330	FALSE	FALSE	FALSE	3	
y	Cacnea		Grass		Sand Veil	Sand Veil	Water Absorb	335	50	85	40	85	40	35	Grass	Human-Like	190	20	35	Cactus	0.5	Medium Slow	0.4	51.3	Sabonea	サボネア	331	FALSE	FALSE	FALSE	3	
y	Cacturne		Grass	Dark	Sand Veil	Sand Veil	Water Absorb	475	70	115	60	115	60	55	Grass	Human-Like	60	20	35	Scarecrow	0.5	Medium Slow	1.3	77.4	Noctus	ノクタス	332	FALSE	FALSE	FALSE	3	
y	Swablu		Normal	Flying	Natural Cure	Natural Cure	Cloud Nine	310	45	40	60	40	75	50	Flying	Dragon	255	20	70	Cotton Bird	0.5	Erratic	0.4	1.2	Tyltto	チルット	333	FALSE	FALSE	FALSE	3	
y	Altaria		Dragon	Flying	Natural Cure	Natural Cure	Cloud Nine	490	75	70	90	70	105	80	Flying	Dragon	45	20	70	Humming	0.5	Erratic	1.1	20.6	Tyltalis	チルタリス	334	FALSE	FALSE	FALSE	3	
	Altaria	Mega	Dragon	Fairy	Pixilate	Pixilate	Pixilate	590	75	110	110	110	105	80	Flying	Dragon	45	20	70	Humming	0.5	Erratic	1.5	20.6	Tyltalis	チルタリス	334	FALSE	FALSE	FALSE	6	oras
y	Zangoose		Normal		Immunity	Immunity	Toxic Boost	458	73	115	60	60	60	90	Field		90	20	70	Cat Ferret	0.5	Erratic	1.3	40.3	Zangoose	ザングース	335	FALSE	FALSE	FALSE	3	
y	Seviper		Poison		Shed Skin	Shed Skin	Infiltrator	458	73	100	60	100	60	65	Field	Dragon	90	20	70	Fang Snake	0.5	Fluctuating	2.7	52.5	Habunake	ハブネーク	336	FALSE	FALSE	FALSE	3	
y	Lunatone		Rock	Psychic	Levitate	Levitate	Levitate	460	90	55	65	95	85	70	Mineral		45	25	70	Meteorite		Fast	1	168	Lunatone	ルナトーン	337	FALSE	FALSE	FALSE	3	
y	Solrock		Rock	Psychic	Levitate	Levitate	Levitate	460	90	95	85	55	65	70	Mineral		45	25	70	Meteorite		Fast	1.2	154	Solrock	ソルロック	338	FALSE	FALSE	FALSE	3	
y	Barboach		Water	Ground	Oblivious	Anticipation	Hydration	288	50	48	43	46	41	60	Water2		190	20	70	Whiskers	0.5	Medium Fast	0.4	1.9	Dojoach	ドジョッチ	339	FALSE	FALSE	FALSE	3	
y	Whiscash		Water	Ground	Oblivious	Anticipation	Hydration	468	110	78	73	76	71	60	Water2		75	20	70	Whiskers	0.5	Medium Fast	0.9	23.6	Namazun	ナマズン	340	FALSE	FALSE	FALSE	3	
y	Corphish		Water		Hyper Cutter	Shell Armor	Adaptability	308	43	80	65	50	35	35	Water1	Water3	205	15	70	Ruffian	0.5	Fluctuating	0.6	11.5	Heigani	ヘイガニ	341	FALSE	FALSE	FALSE	3	
y	Crawdaunt		Water	Dark	Hyper Cutter	Shell Armor	Adaptability	468	63	120	85	90	55	55	Water1	Water3	155	15	70	Rogue	0.5	Fluctuating	1.1	32.8	Shizariger	シザリガー	342	FALSE	FALSE	FALSE	3	
y	Baltoy		Ground	Psychic	Levitate	Levitate	Levitate	300	40	40	55	40	70	55	Mineral		255	20	70	Clay Doll		Medium Fast	0.5	21.5	Yajilon	ヤジロン	343	FALSE	FALSE	FALSE	3	
y	Claydol		Ground	Psychic	Levitate	Levitate	Levitate	500	60	70	105	70	120	75	Mineral		90	20	70	Clay Doll		Medium Fast	1.5	108	Nendoll	ネンドール	344	FALSE	FALSE	FALSE	3	
y	Lileep		Rock	Grass	Suction Cups	Suction Cups	Storm Drain	355	66	41	77	61	87	23	Water3		45	30	70	Sea Lily	0.875	Erratic	1	23.8	Lilyla	リリーラ	345	FALSE	FALSE	FALSE	3	
y	Cradily		Rock	Grass	Suction Cups	Suction Cups	Storm Drain	495	86	81	97	81	107	43	Water3		45	30	70	Barnacle	0.875	Erratic	1.5	60.4	Yuradle	ユレイドル	346	FALSE	FALSE	FALSE	3	
y	Anorith		Rock	Bug	Battle Armor	Battle Armor	Swift Swim	355	45	95	50	40	50	75	Water3		45	30	70	Old Shrimp	0.875	Erratic	0.7	12.5	Anopth	アノプス	347	FALSE	FALSE	FALSE	3	
y	Armaldo		Rock	Bug	Battle Armor	Battle Armor	Swift Swim	495	75	125	100	70	80	45	Water3		45	30	70	Plate	0.875	Erratic	1.5	68.2	Armaldo	アーマルド	348	FALSE	FALSE	FALSE	3	
y	Feebas		Water		Swift Swim	Oblivious	Adaptability	200	20	15	20	10	55	80	Water1	Dragon	255	20	70	Fish	0.5	Erratic	0.6	7.4	Hinbass	ヒンバス	349	FALSE	FALSE	FALSE	3	
y	Milotic		Water		Marvel Scale	Competitive	Cute Charm	540	95	60	79	100	125	81	Water1	Dragon	60	20	70	Tender	0.5	Erratic	6.2	162	Milokaross	ミロカロス	350	FALSE	FALSE	FALSE	3	
y	Castform		Normal		Forecast	Forecast	Forecast	420	70	70	70	70	70	70	Fairy	Amorphous	45	25	70	Weather	0.5	Medium Fast	0.3	0.8	Powalen	ポワルン	351	FALSE	FALSE	FALSE	3	
	Castform	Sunny	Fire		Forecast	Forecast	Forecast	420	70	70	70	70	70	70	Fairy	Amorphous	45	25	70	Weather	0.5	Medium Fast	0.3	0.8	Powalen	ポワルン	351	FALSE	FALSE	FALSE	3	
	Castform	Rainy	Water		Forecast	Forecast	Forecast	420	70	70	70	70	70	70	Fairy	Amorphous	45	25	70	Weather	0.5	Medium Fast	0.3	0.8	Powalen	ポワルン	351	FALSE	FALSE	FALSE	3	
	Castform	Snowy	Ice		Forecast	Forecast	Forecast	420	70	70	70	70	70	70	Fairy	Amorphous	45	25	70	Weather	0.5	Medium Fast	0.3	0.8	Powalen	ポワルン	351	FALSE	FALSE	FALSE	3	
y	Kecleon		Normal		Color Change	Color Change	Protean	440	60	90	70	60	120	40	Field		200	20	70	Color Swap	0.5	Medium Slow	1	22	Kakureon	カクレオン	352	FALSE	FALSE	FALSE	3	
y	Shuppet		Ghost		Insomnia	Frisk	Cursed Body	295	44	75	35	63	33	45	Amorphous		225	25	35	Puppet	0.5	Fast	0.6	2.3	Kagebouzu	カゲボウズ	353	FALSE	FALSE	FALSE	3	
y	Banette		Ghost		Insomnia	Frisk	Cursed Body	555	64	165	75	93	83	75	Amorphous		45	25	35	Marionette	0.5	Fast	1.1	12.5	Juppeta	ジュペッタ	354	FALSE	FALSE	FALSE	3	
y	Duskull		Ghost		Levitate	Levitate	Frisk	295	20	40	90	30	90	25	Amorphous		190	25	35	Requiem	0.5	Fast	0.8	15	Yomawaru	ヨマワル	355	FALSE	FALSE	FALSE	3	
y	Dusclops		Ghost		Pressure	Pressure	Frisk	455	40	70	130	60	130	25	Amorphous		90	25	35	Beckon	0.5	Fast	1.6	30.6	Samayouru	サマヨール	356	FALSE	FALSE	FALSE	3	
y	Tropius		Grass	Flying	Chlorophyll	Solar Power	Harvest	460	99	68	83	72	87	51	Monster	Grass	200	25	70	Fruit	0.5	Slow	2	100	Tropius	トロピウス	357	FALSE	FALSE	FALSE	3	
y	Chimecho		Psychic		Levitate	Levitate	Levitate	455	75	50	80	95	90	65	Amorphous		45	25	70	Wind Chime	0.5	Fast	0.6	1	Chirean	チリーン	358	FALSE	FALSE	FALSE	3	
y	Absol		Dark		Pressure	Super Luck	Justified	465	65	130	60	75	60	75	Field		30	25	35	Disaster	0.5	Medium Slow	1.2	47	Absol	アブソル	359	FALSE	FALSE	FALSE	3	
	Absol	Mega	Dark		Magic Bounce	Magic Bounce	Magic Bounce	565	65	150	60	115	60	115	Field		30	25	35	Disaster	0.5	Medium Slow	1.2	47	Absol	アブソル	359	FALSE	FALSE	FALSE	6	
y	Wynaut		Psychic		Shadow Tag	Shadow Tag	Telepathy	260	95	23	48	23	48	23	NoEggsDiscovered		125	20	70	Bright	0.5	Medium Fast	0.6	14	Sohnano	ソーナノ	360	FALSE	FALSE	FALSE	3	
y	Snorunt		Ice		Inner Focus	Ice Body	Moody	300	50	50	50	50	50	50	Fairy	Mineral	190	20	70	Snow Hat	0.5	Medium Fast	0.7	16.8	Yukiwarashi	ユキワラシ	361	FALSE	FALSE	FALSE	3	
y	Glalie		Ice		Inner Focus	Ice Body	Moody	480	80	80	80	80	80	80	Fairy	Mineral	75	20	70	Face	0.5	Medium Fast	1.5	256.5	Onigohri	オニゴーリ	362	FALSE	FALSE	FALSE	3	
	Glalie	Mega	Ice		Refrigerate	Refrigerate	Refrigerate	580	80	120	80	120	80	100	Fairy	Mineral	75	20	70	Face	0.5	Medium Fast	2.1	256.5	Onigohri	オニゴーリ	362	FALSE	FALSE	FALSE	6	oras
y	Spheal		Ice	Water	Thick Fat	Ice Body	Oblivious	290	70	40	50	55	50	25	Water1	Field	255	20	70	Clap	0.5	Medium Slow	0.8	39.5	Tamazarashi	タマザラシ	363	FALSE	FALSE	FALSE	3	
y	Sealeo		Ice	Water	Thick Fat	Ice Body	Oblivious	410	90	60	70	75	70	45	Water1	Field	120	20	70	Ball Roll	0.5	Medium Slow	1.1	87.6	Todoggler	トドグラー	364	FALSE	FALSE	FALSE	3	
y	Walrein		Ice	Water	Thick Fat	Ice Body	Oblivious	530	110	80	90	95	90	65	Water1	Field	45	20	70	Ice Break	0.5	Medium Slow	1.4	150.6	Todoseruga	トドゼルガ	365	FALSE	FALSE	FALSE	3	
y	Clamperl		Water		Shell Armor	Shell Armor	Rattled	345	35	64	85	74	55	32	Water1		255	20	70	Bivalve	0.5	Erratic	0.4	52.5	Pearlulu	パールル	366	FALSE	FALSE	FALSE	3	
y	Huntail		Water		Swift Swim	Swift Swim	Water Veil	485	55	104	105	94	75	52	Water1		60	20	70	Deep Sea	0.5	Erratic	1.7	27	Huntail	ハンテール	367	FALSE	FALSE	FALSE	3	
y	Gorebyss		Water		Swift Swim	Swift Swim	Hydration	485	55	84	105	114	75	52	Water1		60	20	70	South Sea	0.5	Erratic	1.8	22.6	Sakurabyss	サクラビス	368	FALSE	FALSE	FALSE	3	
y	Relicanth		Water	Rock	Swift Swim	Rock Head	Sturdy	485	100	90	130	45	65	55	Water1	Water2	25	40	70	Longevity	0.875	Slow	1	23.4	Glanth	ジーランス	369	FALSE	FALSE	FALSE	3	
y	Luvdisc		Water		Swift Swim	Swift Swim	Hydration	330	43	30	55	40	65	97	Water2		225	20	70	Rendezvous	0.25	Fast	0.6	8.7	Lovecus	ラブカス	370	FALSE	FALSE	FALSE	3	
y	Bagon		Dragon		Rock Head	Rock Head	Sheer Force	300	45	75	60	40	30	50	Dragon		45	40	35	Rock Head	0.5	Slow	0.6	42.1	Tatsubay	タツベイ	371	FALSE	FALSE	FALSE	3	
y	Shelgon		Dragon		Rock Head	Rock Head	Overcoat	420	65	95	100	60	50	50	Dragon		45	40	35	Endurance	0.5	Slow	1.1	110.5	Komoruu	コモルー	372	FALSE	FALSE	FALSE	3	
y	Salamence		Dragon	Flying	Intimidate	Intimidate	Moxie	600	95	135	80	110	80	100	Dragon		45	40	35	Dragon	0.5	Slow	1.5	102.6	Bohmander	ボーマンダ	373	FALSE	FALSE	FALSE	3	
	Salamence	Mega	Dragon	Flying	Aerilate	Aerilate	Aerilate	700	95	145	130	120	90	120	Dragon		45	40	35	Dragon	0.5	Slow	1.8	102.6	Bohmander	ボーマンダ	373	FALSE	FALSE	FALSE	6	oras
y	Beldum		Steel	Psychic	Clear Body	Clear Body	Light Metal	300	40	55	80	35	60	30	Mineral		3	40	35	Iron Ball		Slow	0.6	95.2	Dumbber	ダンバル	374	FALSE	FALSE	FALSE	3	
y	Metang		Steel	Psychic	Clear Body	Clear Body	Light Metal	420	60	75	100	55	80	50	Mineral		3	40	35	Iron Claw		Slow	1.2	202.5	Metang	メタング	375	FALSE	FALSE	FALSE	3	
y	Metagross		Steel	Psychic	Clear Body	Clear Body	Light Metal	600	80	135	130	95	90	70	Mineral		3	40	35	Iron Leg		Slow	1.6	50.5	Metagross	メタグロス	376	FALSE	FALSE	FALSE	3	
	Metagross	Mega	Steel	Psychic	Tough Claws	Tough Claws	Tough Claws	700	80	145	150	105	110	110	Mineral		3	40	35	Iron Leg		Slow	2.5	50.5	Metagross	メタグロス	376	FALSE	FALSE	FALSE	6	oras
y	Regirock		Rock		Clear Body	Clear Body	Sturdy	580	80	100	200	50	100	50	NoEggsDiscovered		3	80	35	Rock Peak		Slow	1.7	230	Regirock	レジロック	377	TRUE	FALSE	FALSE	3	
y	Regice		Ice		Clear Body	Clear Body	Ice Body	580	80	50	100	100	200	50	NoEggsDiscovered		3	80	35	Iceberg		Slow	1.8	175	Regice	レジアイス	378	TRUE	FALSE	FALSE	3	
y	Registeel		Steel		Clear Body	Clear Body	Light Metal	580	80	75	150	75	150	50	NoEggsDiscovered		3	80	35	Iron		Slow	1.9	205	Registeel	レジスチル	379	TRUE	FALSE	FALSE	3	
y	Latias		Dragon	Psychic	Levitate	Levitate	Levitate	600	80	80	90	110	130	110	NoEggsDiscovered		3	120	90	Eon	0	Slow	1.4	40	Latias	ラティアス	380	TRUE	FALSE	FALSE	3	
	Latias	Mega	Dragon	Psychic	Levitate	Levitate	Levitate	700	80	100	120	140	150	110	NoEggsDiscovered		3	120	90	Eon	0	Slow	1.8	40	Latias	ラティアス	380	TRUE	FALSE	FALSE	6	oras
y	Latios		Dragon	Psychic	Levitate	Levitate	Levitate	600	80	90	80	130	110	110	NoEggsDiscovered		3	120	90	Eon	1	Slow	2	60	Latios	ラティオス	381	TRUE	FALSE	FALSE	3	
	Latios	Mega	Dragon	Psychic	Levitate	Levitate	Levitate	700	80	130	100	160	120	110	NoEggsDiscovered		3	120	90	Eon	1	Slow	2.3	60	Latios	ラティオス	381	TRUE	FALSE	FALSE	6	oras
y	Kyogre		Water		Drizzle	Drizzle	Drizzle	670	100	100	90	150	140	90	NoEggsDiscovered		3	120	0	Sea Basin		Slow	4.5	352	Kyogre	カイオーガ	382	TRUE	FALSE	FALSE	3	
	Kyogre	Primal	Water		Primordial Sea	Primordial Sea	Primordial Sea	770	100	150	90	180	160	90	NoEggsDiscovered		3	120	0	Sea Basin		Slow	9.8	352	Kyogre	カイオーガ	382	TRUE	FALSE	FALSE	6	
y	Groudon		Ground		Drought	Drought	Drought	670	100	150	140	100	90	90	NoEggsDiscovered		3	120	0	Continent		Slow	3.5	90.5	Groudon	グラードン	383	TRUE	FALSE	FALSE	3	
	Groudon	Primal	Ground	Fire	Desolate Land	Desolate Land	Desolate Land	770	100	180	160	150	90	90	NoEggsDiscovered		3	120	0	Continent		Slow	5	90.5	Groudon	グラードン	383	TRUE	FALSE	FALSE	6	
y	Rayquaza		Dragon	Flying	Air Lock	Air Lock	Air Lock	680	105	150	90	150	90	95	NoEggsDiscovered		45	120	0	Sky High		Slow	7	206.5	Rayquaza	レックウザ	384	TRUE	FALSE	FALSE	3	
	Rayquaza	Mega	Dragon	Flying	Delta Stream	Delta Stream	Delta Stream	780	105	180	100	180	100	115	NoEggsDiscovered		45	120	0	Sky High		Slow	10.8	206.5	Rayquaza	レックウザ	384	TRUE	FALSE	FALSE	6	oras
y	Jirachi		Steel	Psychic	Serene Grace	Serene Grace	Serene Grace	600	100	100	100	100	100	100	NoEggsDiscovered		3	120	100	Wish		Slow	0.3	1.1	Jirachi	ジラーチ	385	FALSE	TRUE	FALSE	3	
y	Deoxys		Psychic		Pressure	Pressure	Pressure	600	50	150	50	150	50	150	NoEggsDiscovered		3	120	0	DNA		Slow	1.7	60.8	Deoxys	デオキシス	386	TRUE	TRUE	FALSE	3	
	Deoxys	Attack	Psychic		Pressure	Pressure	Pressure	600	50	180	20	180	20	150	NoEggsDiscovered		3	120	0	DNA		Slow	1.7	60.8	Deoxys	デオキシス	386	TRUE	TRUE	FALSE	3	
	Deoxys	Defense	Psychic		Pressure	Pressure	Pressure	600	50	70	160	70	160	90	NoEggsDiscovered		3	120	0	DNA		Slow	1.7	60.8	Deoxys	デオキシス	386	TRUE	TRUE	FALSE	3	
	Deoxys	Speed	Psychic		Pressure	Pressure	Pressure	600	50	95	90	95	90	180	NoEggsDiscovered		3	120	0	DNA		Slow	1.7	60.8	Deoxys	デオキシス	386	TRUE	TRUE	FALSE	3	
y	Turtwig		Grass		Overgrow	Overgrow	Shell Armor	318	55	68	64	45	55	31	Monster	Grass	45	20	70	Tiny Leaf	0.875	Medium Slow	0.4	10.2	Naetle	ナエトル	387	FALSE	FALSE	FALSE	4	
y	Grotle		Grass		Overgrow	Overgrow	Shell Armor	405	75	89	85	55	65	36	Monster	Grass	45	20	70	Grove	0.875	Medium Slow	1.1	97	Hayashigame	ハヤシガメ	388	FALSE	FALSE	FALSE	4	
y	Torterra		Grass	Ground	Overgrow	Overgrow	Shell Armor	525	95	109	105	75	85	56	Monster	Grass	45	20	70	Continent	0.875	Medium Slow	2.2	310	Dodaitose	ドダイトス	389	FALSE	FALSE	FALSE	4	
y	Chimchar		Fire		Blaze	Blaze	Iron Fist	309	44	58	44	58	44	61	Field	Human-Like	45	20	70	Chimp	0.875	Medium Slow	0.5	6.2	Hikozaru	ヒコザル	390	FALSE	FALSE	FALSE	4	
y	Monferno		Fire	Fighting	Blaze	Blaze	Iron Fist	405	64	78	52	78	52	81	Field	Human-Like	45	20	70	Playful	0.875	Medium Slow	0.9	22	Moukazaru	モウカザル	391	FALSE	FALSE	FALSE	4	
y	Infernape		Fire	Fighting	Blaze	Blaze	Iron Fist	534	76	104	71	104	71	108	Field	Human-Like	45	20	70	Flame	0.875	Medium Slow	1.2	55	Goukazaru	ゴウカザル	392	FALSE	FALSE	FALSE	4	
y	Piplup		Water		Torrent	Torrent	Defiant	314	53	51	53	61	56	40	Water1	Field	45	20	70	Penguin	0.875	Medium Slow	0.4	5.2	Pochama	ポッチャマ	393	FALSE	FALSE	FALSE	4	
y	Prinplup		Water		Torrent	Torrent	Defiant	405	64	66	68	81	76	50	Water1	Field	45	20	70	Penguin	0.875	Medium Slow	0.8	23	Pottaishi	ポッタイシ	394	FALSE	FALSE	FALSE	4	
y	Empoleon		Water	Steel	Torrent	Torrent	Defiant	530	84	86	88	111	101	60	Water1	Field	45	20	70	Emperor	0.875	Medium Slow	1.7	84.5	Emperte	エンペルト	395	FALSE	FALSE	FALSE	4	
y	Starly		Normal	Flying	Keen Eye	Keen Eye	Reckless	245	40	55	30	30	30	60	Flying		255	15	70	Starling	0.5	Medium Slow	0.3	2	Mukkuru	ムックル	396	FALSE	FALSE	FALSE	4	
y	Staravia		Normal	Flying	Intimidate	Intimidate	Reckless	340	55	75	50	40	40	80	Flying		120	15	70	Starling	0.5	Medium Slow	0.6	15.5	Mukubird	ムクバード	397	FALSE	FALSE	FALSE	4	
y	Staraptor		Normal	Flying	Intimidate	Intimidate	Reckless	485	85	120	70	50	60	100	Flying		45	15	70	Predator	0.5	Medium Slow	1.2	24.9	Mukuhawk	ムクホーク	398	FALSE	FALSE	FALSE	4	
y	Bidoof		Normal		Simple	Unaware	Moody	250	59	45	40	35	40	31	Water1	Field	255	15	70	Plump Mouse	0.5	Medium Fast	0.5	20	Bippa	ビッパ	399	FALSE	FALSE	FALSE	4	
y	Bibarel		Normal	Water	Simple	Unaware	Moody	410	79	85	60	55	60	71	Water1	Field	127	15	70	Beaver	0.5	Medium Fast	1	31.5	Beadaru	ビーダル	400	FALSE	FALSE	FALSE	4	
y	Kricketot		Bug		Shed Skin	Shed Skin	Run Away	194	37	25	41	25	41	25	Bug		255	15	70	Cricket	0.5	Medium Slow	0.3	2.2	Korobohshi	コロボーシ	401	FALSE	FALSE	FALSE	4	
y	Kricketune		Bug		Swarm	Swarm	Technician	384	77	85	51	55	51	65	Bug		45	15	70	Cricket	0.5	Medium Slow	1	25.5	Korotock	コロトック	402	FALSE	FALSE	FALSE	4	
y	Shinx		Electric		Rivalry	Intimidate	Guts	263	45	65	34	40	34	45	Field		235	20	70	Flash	0.5	Medium Slow	0.5	9.5	Kolink	コリンク	403	FALSE	FALSE	FALSE	4	
y	Luxio		Electric		Rivalry	Intimidate	Guts	363	60	85	49	60	49	60	Field		120	20	100	Spark	0.5	Medium Slow	0.9	30.5	Luxio	ルクシオ	404	FALSE	FALSE	FALSE	4	
y	Luxray		Electric		Rivalry	Intimidate	Guts	523	80	120	79	95	79	70	Field		45	20	70	Gleam Eyes	0.5	Medium Slow	1.4	42	Rentorar	レントラー	405	FALSE	FALSE	FALSE	4	
y	Budew		Grass	Poison	Natural Cure	Poison Point	Leaf Guard	280	40	30	35	50	70	55	NoEggsDiscovered		255	20	70	Bud	0.5	Medium Slow	0.2	1.2	Subomie	スボミー	406	FALSE	FALSE	FALSE	4	
y	Roserade		Grass	Poison	Natural Cure	Poison Point	Technician	515	60	70	65	125	105	90	Fairy	Grass	75	20	70	Bouquet	0.5	Medium Slow	0.9	14.5	Roserade	ロズレイド	407	FALSE	FALSE	FALSE	4	
y	Cranidos		Rock		Mold Breaker	Mold Breaker	Sheer Force	350	67	125	40	30	30	58	Monster		45	30	70	Head Butt	0.875	Erratic	0.9	31.5	Zugaidos	ズガイドス	408	FALSE	FALSE	FALSE	4	
y	Rampardos		Rock		Mold Breaker	Mold Breaker	Sheer Force	495	97	165	60	65	50	58	Monster		45	30	70	Head Butt	0.875	Erratic	1.6	102.5	Rampald	ラムパルド	409	FALSE	FALSE	FALSE	4	
y	Shieldon		Rock	Steel	Sturdy	Sturdy	Soundproof	350	30	42	118	42	88	30	Monster		45	30	70	Shield	0.875	Erratic	0.5	57	Tatetops	タテトプス	410	FALSE	FALSE	FALSE	4	
y	Bastiodon		Rock	Steel	Sturdy	Sturdy	Soundproof	495	60	52	168	47	138	30	Monster		45	30	70	Shield	0.875	Erratic	1.3	149.5	Torideps	トリデプス	411	FALSE	FALSE	FALSE	4	
y	Burmy	Plant Cloak	Bug		Shed Skin	Shed Skin	Overcoat	224	40	29	45	29	45	36	Bug		120	15	70	Bagworm	0.5	Medium Fast	0.2	3.4	Minomucchi	ミノムッチ	412	FALSE	FALSE	FALSE	4	
	Burmy	Sandy Cloak	Bug		Shed Skin	Shed Skin	Overcoat	224	40	29	45	29	45	36	Bug		120	15	70	Bagworm	0.5	Medium Fast	0.2	3.4	Minomucchi	ミノムッチ	412	FALSE	FALSE	FALSE	4	
	Burmy	Trash Cloak	Bug		Shed Skin	Shed Skin	Overcoat	224	40	29	45	29	45	36	Bug		120	15	70	Bagworm	0.5	Medium Fast	0.2	3.4	Minomucchi	ミノムッチ	412	FALSE	FALSE	FALSE	4	
y	Wormadam	Plant Cloak	Bug	Grass	Anticipation	Anticipation	Overcoat	424	60	59	85	79	105	36	Bug		45	15	70	Bagworm	0	Medium Fast	0.5	6.5	Minomadam (kusaki No Mino)	ミノマダム	413	FALSE	FALSE	FALSE	4	
	Wormadam	Sandy Cloak	Bug	Ground	Anticipation	Anticipation	Overcoat	424	60	79	105	59	85	36	Bug		45	15	70	Bagworm	0	Medium Fast	0.5	6.5	Minomadam (kusaki No Mino)	ミノマダム	413	FALSE	FALSE	FALSE	4	
	Wormadam	Trash Cloak	Bug	Steel	Anticipation	Anticipation	Overcoat	424	60	69	95	69	95	36	Bug		45	15	70	Bagworm	0	Medium Fast	0.5	6.5	Minomadam (kusaki No Mino)	ミノマダム	413	FALSE	FALSE	FALSE	4	
y	Mothim		Bug	Flying	Swarm	Swarm	Tinted Lens	424	70	94	50	94	50	66	Bug		45	15	70	Moth	1	Medium Fast	0.9	23.3	Gamale	ガーメイル	414	FALSE	FALSE	FALSE	4	
y	Combee		Bug	Flying	Honey Gather	Honey Gather	Hustle	244	30	30	42	30	42	70	Bug		120	15	70	Tiny Bee	0.875	Medium Slow	0.3	5.5	Mitsuhoney	ミツハニー	415	FALSE	FALSE	FALSE	4	
y	Vespiquen		Bug	Flying	Pressure	Pressure	Unnerve	474	70	80	102	80	102	40	Bug		45	15	70	Beehive	0	Medium Slow	1.2	38.5	Beequen	ビークイン	416	FALSE	FALSE	FALSE	4	
y	Pachirisu		Electric		Run Away	Pickup	Volt Absorb	405	60	45	70	45	90	95	Field	Fairy	200	10	100	EleSquirrel	0.5	Medium Fast	0.4	3.9	Pachirisu	パチリス	417	FALSE	FALSE	FALSE	4	
y	Buizel		Water		Swift Swim	Swift Swim	Water Veil	330	55	65	35	60	30	85	Water1	Field	190	20	70	Sea Weasel	0.5	Medium Fast	0.7	29.5	Buoysel	ブイゼル	418	FALSE	FALSE	FALSE	4	
y	Floatzel		Water		Swift Swim	Swift Swim	Water Veil	495	85	105	55	85	50	115	Water1	Field	75	20	70	Sea Weasel	0.5	Medium Fast	1.1	33.5	Floazel	フローゼル	419	FALSE	FALSE	FALSE	4	
y	Cherubi		Grass		Chlorophyll	Chlorophyll	Chlorophyll	275	45	35	45	62	53	35	Fairy	Grass	190	20	70	Cherry	0.5	Medium Fast	0.4	3.3	Cherinbo	チェリンボ	420	FALSE	FALSE	FALSE	4	
y	Cherrim		Grass		Flower Gift	Flower Gift	Flower Gift	450	70	60	70	87	78	85	Fairy	Grass	75	20	70	Blossom	0.5	Medium Fast	0.5	9.3	Cherrim	チェリム	421	FALSE	FALSE	FALSE	4	
y	Shellos	West Sea	Water		Sticky Hold	Storm Drain	Sand Force	325	76	48	48	57	62	34	Water1	Amorphous	190	20	70	Sea Slug	0.5	Medium Fast	0.3	6.3	Karanakushi	カラナクシ	422	FALSE	FALSE	FALSE	4	
	Shellos	East Sea	Water		Sticky Hold	Storm Drain	Sand Force	325	76	48	48	57	62	34	Water1	Amorphous	190	20	70	Sea Slug	0.5	Medium Fast	0.3	6.3	Karanakushi	カラナクシ	422	FALSE	FALSE	FALSE	4	
y	Gastrodon	West Sea	Water	Ground	Sticky Hold	Storm Drain	Sand Force	475	111	83	68	92	82	39	Water1	Amorphous	75	20	70	Sea Slug	0.5	Medium Fast	0.9	29.9	Tritodon	トリトドン	423	FALSE	FALSE	FALSE	4	
	Gastrodon	East Sea	Water	Ground	Sticky Hold	Storm Drain	Sand Force	475	111	83	68	92	82	39	Water1	Amorphous	75	20	70	Sea Slug	0.5	Medium Fast	0.9	29.9	Tritodon	トリトドン	423	FALSE	FALSE	FALSE	4	
y	Ambipom		Normal		Technician	Pickup	Skill Link	482	75	100	66	60	66	115	Field		45	20	100	Long Tail	0.5	Fast	1.2	20.3	Eteboth	エテボース	424	FALSE	FALSE	FALSE	4	
y	Drifloon		Ghost	Flying	Aftermath	Unburden	Flare Boost	348	90	50	34	60	44	70	Amorphous		125	30	70	Balloon	0.5	Fluctuating	0.4	1.2	Fuwante	フワンテ	425	FALSE	FALSE	FALSE	4	
y	Drifblim		Ghost	Flying	Aftermath	Unburden	Flare Boost	498	150	80	44	90	54	80	Amorphous		60	30	70	Blimp	0.5	Fluctuating	1.2	15	Fuwaride	フワライド	426	FALSE	FALSE	FALSE	4	
y	Buneary		Normal		Run Away	Klutz	Limber	350	55	66	44	44	56	85	Field	Human-Like	190	20	0	Rabbit	0.5	Medium Fast	0.4	5.5	Mimirol	ミミロル	427	FALSE	FALSE	FALSE	4	
y	Lopunny		Normal		Cute Charm	Klutz	Limber	480	65	76	84	54	96	105	Field	Human-Like	60	20	140	Rabbit	0.5	Medium Fast	1.2	33.3	Mimilop	ミミロップ	428	FALSE	FALSE	FALSE	4	
